DateSK	FullDateAK	DayNumberOfWeek	DayNameOfWeek	DayNameOfWeekAbbr	DayNumberOfMonth	DayNumberOfYear	WeekNumberOfYear	MonthName	MonthNameAbbr	MonthNumberOfYear	CalendarQuarter	CalendarYear
20080523	5/23/2008	6	Friday	Fri	23	144	21	May	May	5	2	2008
20080524	5/24/2008	7	Saturday	Sat	24	145	21	May	May	5	2	2008
20080525	5/25/2008	1	Sunday	Sun	25	146	22	May	May	5	2	2008
20080526	5/26/2008	2	Monday	Mon	26	147	22	May	May	5	2	2008
20080527	5/27/2008	3	Tuesday	Tue	27	148	22	May	May	5	2	2008
20080528	5/28/2008	4	Wednesday	Wed	28	149	22	May	May	5	2	2008
20080529	5/29/2008	5	Thursday	Thu	29	150	22	May	May	5	2	2008
20080530	5/30/2008	6	Friday	Fri	30	151	22	May	May	5	2	2008
20080531	5/31/2008	7	Saturday	Sat	31	152	22	May	May	5	2	2008
20080601	6/1/2008	1	Sunday	Sun	1	153	23	June	Jun	6	2	2008
20080602	6/2/2008	2	Monday	Mon	2	154	23	June	Jun	6	2	2008
20080603	6/3/2008	3	Tuesday	Tue	3	155	23	June	Jun	6	2	2008
20080604	6/4/2008	4	Wednesday	Wed	4	156	23	June	Jun	6	2	2008
20080605	6/5/2008	5	Thursday	Thu	5	157	23	June	Jun	6	2	2008
20080606	6/6/2008	6	Friday	Fri	6	158	23	June	Jun	6	2	2008
20080607	6/7/2008	7	Saturday	Sat	7	159	23	June	Jun	6	2	2008
20080608	6/8/2008	1	Sunday	Sun	8	160	24	June	Jun	6	2	2008
20080609	6/9/2008	2	Monday	Mon	9	161	24	June	Jun	6	2	2008
20080610	6/10/2008	3	Tuesday	Tue	10	162	24	June	Jun	6	2	2008
20080611	6/11/2008	4	Wednesday	Wed	11	163	24	June	Jun	6	2	2008
20080612	6/12/2008	5	Thursday	Thu	12	164	24	June	Jun	6	2	2008
20080613	6/13/2008	6	Friday	Fri	13	165	24	June	Jun	6	2	2008
20080614	6/14/2008	7	Saturday	Sat	14	166	24	June	Jun	6	2	2008
20080615	6/15/2008	1	Sunday	Sun	15	167	25	June	Jun	6	2	2008
20080616	6/16/2008	2	Monday	Mon	16	168	25	June	Jun	6	2	2008
20080617	6/17/2008	3	Tuesday	Tue	17	169	25	June	Jun	6	2	2008
20080618	6/18/2008	4	Wednesday	Wed	18	170	25	June	Jun	6	2	2008
20080619	6/19/2008	5	Thursday	Thu	19	171	25	June	Jun	6	2	2008
20080620	6/20/2008	6	Friday	Fri	20	172	25	June	Jun	6	2	2008
20080621	6/21/2008	7	Saturday	Sat	21	173	25	June	Jun	6	2	2008
20080622	6/22/2008	1	Sunday	Sun	22	174	26	June	Jun	6	2	2008
20080623	6/23/2008	2	Monday	Mon	23	175	26	June	Jun	6	2	2008
20080624	6/24/2008	3	Tuesday	Tue	24	176	26	June	Jun	6	2	2008
20080625	6/25/2008	4	Wednesday	Wed	25	177	26	June	Jun	6	2	2008
20080626	6/26/2008	5	Thursday	Thu	26	178	26	June	Jun	6	2	2008
20080627	6/27/2008	6	Friday	Fri	27	179	26	June	Jun	6	2	2008
20080628	6/28/2008	7	Saturday	Sat	28	180	26	June	Jun	6	2	2008
20080629	6/29/2008	1	Sunday	Sun	29	181	27	June	Jun	6	2	2008
20080630	6/30/2008	2	Monday	Mon	30	182	27	June	Jun	6	2	2008
20080701	7/1/2008	3	Tuesday	Tue	1	183	27	July	Jul	7	3	2008
20080702	7/2/2008	4	Wednesday	Wed	2	184	27	July	Jul	7	3	2008
20080703	7/3/2008	5	Thursday	Thu	3	185	27	July	Jul	7	3	2008
20080704	7/4/2008	6	Friday	Fri	4	186	27	July	Jul	7	3	2008
20080705	7/5/2008	7	Saturday	Sat	5	187	27	July	Jul	7	3	2008
20080706	7/6/2008	1	Sunday	Sun	6	188	28	July	Jul	7	3	2008
20080707	7/7/2008	2	Monday	Mon	7	189	28	July	Jul	7	3	2008
20080708	7/8/2008	3	Tuesday	Tue	8	190	28	July	Jul	7	3	2008
20080709	7/9/2008	4	Wednesday	Wed	9	191	28	July	Jul	7	3	2008
20080710	7/10/2008	5	Thursday	Thu	10	192	28	July	Jul	7	3	2008
20080711	7/11/2008	6	Friday	Fri	11	193	28	July	Jul	7	3	2008
20080712	7/12/2008	7	Saturday	Sat	12	194	28	July	Jul	7	3	2008
20080713	7/13/2008	1	Sunday	Sun	13	195	29	July	Jul	7	3	2008
20080714	7/14/2008	2	Monday	Mon	14	196	29	July	Jul	7	3	2008
20080715	7/15/2008	3	Tuesday	Tue	15	197	29	July	Jul	7	3	2008
20080716	7/16/2008	4	Wednesday	Wed	16	198	29	July	Jul	7	3	2008
20080717	7/17/2008	5	Thursday	Thu	17	199	29	July	Jul	7	3	2008
20080718	7/18/2008	6	Friday	Fri	18	200	29	July	Jul	7	3	2008
20080719	7/19/2008	7	Saturday	Sat	19	201	29	July	Jul	7	3	2008
20080720	7/20/2008	1	Sunday	Sun	20	202	30	July	Jul	7	3	2008
20080721	7/21/2008	2	Monday	Mon	21	203	30	July	Jul	7	3	2008
20080722	7/22/2008	3	Tuesday	Tue	22	204	30	July	Jul	7	3	2008
20080723	7/23/2008	4	Wednesday	Wed	23	205	30	July	Jul	7	3	2008
20080724	7/24/2008	5	Thursday	Thu	24	206	30	July	Jul	7	3	2008
20080725	7/25/2008	6	Friday	Fri	25	207	30	July	Jul	7	3	2008
20080726	7/26/2008	7	Saturday	Sat	26	208	30	July	Jul	7	3	2008
20080727	7/27/2008	1	Sunday	Sun	27	209	31	July	Jul	7	3	2008
20080728	7/28/2008	2	Monday	Mon	28	210	31	July	Jul	7	3	2008
20080729	7/29/2008	3	Tuesday	Tue	29	211	31	July	Jul	7	3	2008
20080730	7/30/2008	4	Wednesday	Wed	30	212	31	July	Jul	7	3	2008
20080731	7/31/2008	5	Thursday	Thu	31	213	31	July	Jul	7	3	2008
20080801	8/1/2008	6	Friday	Fri	1	214	31	August	Aug	8	3	2008
20080802	8/2/2008	7	Saturday	Sat	2	215	31	August	Aug	8	3	2008
20080803	8/3/2008	1	Sunday	Sun	3	216	32	August	Aug	8	3	2008
20080804	8/4/2008	2	Monday	Mon	4	217	32	August	Aug	8	3	2008
20080805	8/5/2008	3	Tuesday	Tue	5	218	32	August	Aug	8	3	2008
20080806	8/6/2008	4	Wednesday	Wed	6	219	32	August	Aug	8	3	2008
20080807	8/7/2008	5	Thursday	Thu	7	220	32	August	Aug	8	3	2008
20080808	8/8/2008	6	Friday	Fri	8	221	32	August	Aug	8	3	2008
20080809	8/9/2008	7	Saturday	Sat	9	222	32	August	Aug	8	3	2008
20080810	8/10/2008	1	Sunday	Sun	10	223	33	August	Aug	8	3	2008
20080811	8/11/2008	2	Monday	Mon	11	224	33	August	Aug	8	3	2008
20080812	8/12/2008	3	Tuesday	Tue	12	225	33	August	Aug	8	3	2008
20080813	8/13/2008	4	Wednesday	Wed	13	226	33	August	Aug	8	3	2008
20080814	8/14/2008	5	Thursday	Thu	14	227	33	August	Aug	8	3	2008
20080815	8/15/2008	6	Friday	Fri	15	228	33	August	Aug	8	3	2008
20080816	8/16/2008	7	Saturday	Sat	16	229	33	August	Aug	8	3	2008
20080817	8/17/2008	1	Sunday	Sun	17	230	34	August	Aug	8	3	2008
20080818	8/18/2008	2	Monday	Mon	18	231	34	August	Aug	8	3	2008
20080819	8/19/2008	3	Tuesday	Tue	19	232	34	August	Aug	8	3	2008
20080820	8/20/2008	4	Wednesday	Wed	20	233	34	August	Aug	8	3	2008
20080821	8/21/2008	5	Thursday	Thu	21	234	34	August	Aug	8	3	2008
20080822	8/22/2008	6	Friday	Fri	22	235	34	August	Aug	8	3	2008
20080823	8/23/2008	7	Saturday	Sat	23	236	34	August	Aug	8	3	2008
20080824	8/24/2008	1	Sunday	Sun	24	237	35	August	Aug	8	3	2008
20080825	8/25/2008	2	Monday	Mon	25	238	35	August	Aug	8	3	2008
20080826	8/26/2008	3	Tuesday	Tue	26	239	35	August	Aug	8	3	2008
20080827	8/27/2008	4	Wednesday	Wed	27	240	35	August	Aug	8	3	2008
20080828	8/28/2008	5	Thursday	Thu	28	241	35	August	Aug	8	3	2008
20080829	8/29/2008	6	Friday	Fri	29	242	35	August	Aug	8	3	2008
20080830	8/30/2008	7	Saturday	Sat	30	243	35	August	Aug	8	3	2008
20080831	8/31/2008	1	Sunday	Sun	31	244	36	August	Aug	8	3	2008
20080901	9/1/2008	2	Monday	Mon	1	245	36	September	Sep	9	3	2008
20080902	9/2/2008	3	Tuesday	Tue	2	246	36	September	Sep	9	3	2008
20080903	9/3/2008	4	Wednesday	Wed	3	247	36	September	Sep	9	3	2008
20080904	9/4/2008	5	Thursday	Thu	4	248	36	September	Sep	9	3	2008
20080905	9/5/2008	6	Friday	Fri	5	249	36	September	Sep	9	3	2008
20080906	9/6/2008	7	Saturday	Sat	6	250	36	September	Sep	9	3	2008
20080907	9/7/2008	1	Sunday	Sun	7	251	37	September	Sep	9	3	2008
20080908	9/8/2008	2	Monday	Mon	8	252	37	September	Sep	9	3	2008
20080909	9/9/2008	3	Tuesday	Tue	9	253	37	September	Sep	9	3	2008
20080910	9/10/2008	4	Wednesday	Wed	10	254	37	September	Sep	9	3	2008
20080911	9/11/2008	5	Thursday	Thu	11	255	37	September	Sep	9	3	2008
20080912	9/12/2008	6	Friday	Fri	12	256	37	September	Sep	9	3	2008
20080913	9/13/2008	7	Saturday	Sat	13	257	37	September	Sep	9	3	2008
20080914	9/14/2008	1	Sunday	Sun	14	258	38	September	Sep	9	3	2008
20080915	9/15/2008	2	Monday	Mon	15	259	38	September	Sep	9	3	2008
20080916	9/16/2008	3	Tuesday	Tue	16	260	38	September	Sep	9	3	2008
20080917	9/17/2008	4	Wednesday	Wed	17	261	38	September	Sep	9	3	2008
20080918	9/18/2008	5	Thursday	Thu	18	262	38	September	Sep	9	3	2008
20080919	9/19/2008	6	Friday	Fri	19	263	38	September	Sep	9	3	2008
20080920	9/20/2008	7	Saturday	Sat	20	264	38	September	Sep	9	3	2008
20080921	9/21/2008	1	Sunday	Sun	21	265	39	September	Sep	9	3	2008
20080922	9/22/2008	2	Monday	Mon	22	266	39	September	Sep	9	3	2008
20080923	9/23/2008	3	Tuesday	Tue	23	267	39	September	Sep	9	3	2008
20080924	9/24/2008	4	Wednesday	Wed	24	268	39	September	Sep	9	3	2008
20080925	9/25/2008	5	Thursday	Thu	25	269	39	September	Sep	9	3	2008
20080926	9/26/2008	6	Friday	Fri	26	270	39	September	Sep	9	3	2008
20080927	9/27/2008	7	Saturday	Sat	27	271	39	September	Sep	9	3	2008
20080928	9/28/2008	1	Sunday	Sun	28	272	40	September	Sep	9	3	2008
20080929	9/29/2008	2	Monday	Mon	29	273	40	September	Sep	9	3	2008
20080930	9/30/2008	3	Tuesday	Tue	30	274	40	September	Sep	9	3	2008
20081001	10/1/2008	4	Wednesday	Wed	1	275	40	October	Oct	10	4	2008
20081002	10/2/2008	5	Thursday	Thu	2	276	40	October	Oct	10	4	2008
20081003	10/3/2008	6	Friday	Fri	3	277	40	October	Oct	10	4	2008
20081004	10/4/2008	7	Saturday	Sat	4	278	40	October	Oct	10	4	2008
20081005	10/5/2008	1	Sunday	Sun	5	279	41	October	Oct	10	4	2008
20081006	10/6/2008	2	Monday	Mon	6	280	41	October	Oct	10	4	2008
20081007	10/7/2008	3	Tuesday	Tue	7	281	41	October	Oct	10	4	2008
20081008	10/8/2008	4	Wednesday	Wed	8	282	41	October	Oct	10	4	2008
20081009	10/9/2008	5	Thursday	Thu	9	283	41	October	Oct	10	4	2008
20081010	10/10/2008	6	Friday	Fri	10	284	41	October	Oct	10	4	2008
20081011	10/11/2008	7	Saturday	Sat	11	285	41	October	Oct	10	4	2008
20081012	10/12/2008	1	Sunday	Sun	12	286	42	October	Oct	10	4	2008
20081013	10/13/2008	2	Monday	Mon	13	287	42	October	Oct	10	4	2008
20081014	10/14/2008	3	Tuesday	Tue	14	288	42	October	Oct	10	4	2008
20081015	10/15/2008	4	Wednesday	Wed	15	289	42	October	Oct	10	4	2008
20081016	10/16/2008	5	Thursday	Thu	16	290	42	October	Oct	10	4	2008
20081017	10/17/2008	6	Friday	Fri	17	291	42	October	Oct	10	4	2008
20081018	10/18/2008	7	Saturday	Sat	18	292	42	October	Oct	10	4	2008
20081019	10/19/2008	1	Sunday	Sun	19	293	43	October	Oct	10	4	2008
20081020	10/20/2008	2	Monday	Mon	20	294	43	October	Oct	10	4	2008
20081021	10/21/2008	3	Tuesday	Tue	21	295	43	October	Oct	10	4	2008
20081022	10/22/2008	4	Wednesday	Wed	22	296	43	October	Oct	10	4	2008
20081023	10/23/2008	5	Thursday	Thu	23	297	43	October	Oct	10	4	2008
20081024	10/24/2008	6	Friday	Fri	24	298	43	October	Oct	10	4	2008
20081025	10/25/2008	7	Saturday	Sat	25	299	43	October	Oct	10	4	2008
20081026	10/26/2008	1	Sunday	Sun	26	300	44	October	Oct	10	4	2008
20081027	10/27/2008	2	Monday	Mon	27	301	44	October	Oct	10	4	2008
20081028	10/28/2008	3	Tuesday	Tue	28	302	44	October	Oct	10	4	2008
20081029	10/29/2008	4	Wednesday	Wed	29	303	44	October	Oct	10	4	2008
20081030	10/30/2008	5	Thursday	Thu	30	304	44	October	Oct	10	4	2008
20081031	10/31/2008	6	Friday	Fri	31	305	44	October	Oct	10	4	2008
20081101	11/1/2008	7	Saturday	Sat	1	306	44	November	Nov	11	4	2008
20081102	11/2/2008	1	Sunday	Sun	2	307	45	November	Nov	11	4	2008
20081103	11/3/2008	2	Monday	Mon	3	308	45	November	Nov	11	4	2008
20081104	11/4/2008	3	Tuesday	Tue	4	309	45	November	Nov	11	4	2008
20081105	11/5/2008	4	Wednesday	Wed	5	310	45	November	Nov	11	4	2008
20081106	11/6/2008	5	Thursday	Thu	6	311	45	November	Nov	11	4	2008
20081107	11/7/2008	6	Friday	Fri	7	312	45	November	Nov	11	4	2008
20081108	11/8/2008	7	Saturday	Sat	8	313	45	November	Nov	11	4	2008
20081109	11/9/2008	1	Sunday	Sun	9	314	46	November	Nov	11	4	2008
20081110	11/10/2008	2	Monday	Mon	10	315	46	November	Nov	11	4	2008
20081111	11/11/2008	3	Tuesday	Tue	11	316	46	November	Nov	11	4	2008
20081112	11/12/2008	4	Wednesday	Wed	12	317	46	November	Nov	11	4	2008
20081113	11/13/2008	5	Thursday	Thu	13	318	46	November	Nov	11	4	2008
20081114	11/14/2008	6	Friday	Fri	14	319	46	November	Nov	11	4	2008
20081115	11/15/2008	7	Saturday	Sat	15	320	46	November	Nov	11	4	2008
20081116	11/16/2008	1	Sunday	Sun	16	321	47	November	Nov	11	4	2008
20081117	11/17/2008	2	Monday	Mon	17	322	47	November	Nov	11	4	2008
20081118	11/18/2008	3	Tuesday	Tue	18	323	47	November	Nov	11	4	2008
20081119	11/19/2008	4	Wednesday	Wed	19	324	47	November	Nov	11	4	2008
20081120	11/20/2008	5	Thursday	Thu	20	325	47	November	Nov	11	4	2008
20081121	11/21/2008	6	Friday	Fri	21	326	47	November	Nov	11	4	2008
20081122	11/22/2008	7	Saturday	Sat	22	327	47	November	Nov	11	4	2008
20081123	11/23/2008	1	Sunday	Sun	23	328	48	November	Nov	11	4	2008
20081124	11/24/2008	2	Monday	Mon	24	329	48	November	Nov	11	4	2008
20081125	11/25/2008	3	Tuesday	Tue	25	330	48	November	Nov	11	4	2008
20081126	11/26/2008	4	Wednesday	Wed	26	331	48	November	Nov	11	4	2008
20081127	11/27/2008	5	Thursday	Thu	27	332	48	November	Nov	11	4	2008
20081128	11/28/2008	6	Friday	Fri	28	333	48	November	Nov	11	4	2008
20081129	11/29/2008	7	Saturday	Sat	29	334	48	November	Nov	11	4	2008
20081130	11/30/2008	1	Sunday	Sun	30	335	49	November	Nov	11	4	2008
20081201	12/1/2008	2	Monday	Mon	1	336	49	December	Dec	12	4	2008
20081202	12/2/2008	3	Tuesday	Tue	2	337	49	December	Dec	12	4	2008
20081203	12/3/2008	4	Wednesday	Wed	3	338	49	December	Dec	12	4	2008
20081204	12/4/2008	5	Thursday	Thu	4	339	49	December	Dec	12	4	2008
20081205	12/5/2008	6	Friday	Fri	5	340	49	December	Dec	12	4	2008
20081206	12/6/2008	7	Saturday	Sat	6	341	49	December	Dec	12	4	2008
20081207	12/7/2008	1	Sunday	Sun	7	342	50	December	Dec	12	4	2008
20081208	12/8/2008	2	Monday	Mon	8	343	50	December	Dec	12	4	2008
20081209	12/9/2008	3	Tuesday	Tue	9	344	50	December	Dec	12	4	2008
20081210	12/10/2008	4	Wednesday	Wed	10	345	50	December	Dec	12	4	2008
20081211	12/11/2008	5	Thursday	Thu	11	346	50	December	Dec	12	4	2008
20081212	12/12/2008	6	Friday	Fri	12	347	50	December	Dec	12	4	2008
20081213	12/13/2008	7	Saturday	Sat	13	348	50	December	Dec	12	4	2008
20081214	12/14/2008	1	Sunday	Sun	14	349	51	December	Dec	12	4	2008
20081215	12/15/2008	2	Monday	Mon	15	350	51	December	Dec	12	4	2008
20081216	12/16/2008	3	Tuesday	Tue	16	351	51	December	Dec	12	4	2008
20081217	12/17/2008	4	Wednesday	Wed	17	352	51	December	Dec	12	4	2008
20081218	12/18/2008	5	Thursday	Thu	18	353	51	December	Dec	12	4	2008
20081219	12/19/2008	6	Friday	Fri	19	354	51	December	Dec	12	4	2008
20081220	12/20/2008	7	Saturday	Sat	20	355	51	December	Dec	12	4	2008
20081221	12/21/2008	1	Sunday	Sun	21	356	52	December	Dec	12	4	2008
20081222	12/22/2008	2	Monday	Mon	22	357	52	December	Dec	12	4	2008
20081223	12/23/2008	3	Tuesday	Tue	23	358	52	December	Dec	12	4	2008
20081224	12/24/2008	4	Wednesday	Wed	24	359	52	December	Dec	12	4	2008
20081225	12/25/2008	5	Thursday	Thu	25	360	52	December	Dec	12	4	2008
20081226	12/26/2008	6	Friday	Fri	26	361	52	December	Dec	12	4	2008
20081227	12/27/2008	7	Saturday	Sat	27	362	52	December	Dec	12	4	2008
20081228	12/28/2008	1	Sunday	Sun	28	363	53	December	Dec	12	4	2008
20081229	12/29/2008	2	Monday	Mon	29	364	53	December	Dec	12	4	2008
20081230	12/30/2008	3	Tuesday	Tue	30	365	53	December	Dec	12	4	2008
20081231	12/31/2008	4	Wednesday	Wed	31	366	53	December	Dec	12	4	2008
20090101	1/1/2009	5	Thursday	Thu	1	1	1	January	Jan	1	1	2009
20090102	1/2/2009	6	Friday	Fri	2	2	1	January	Jan	1	1	2009
20090103	1/3/2009	7	Saturday	Sat	3	3	1	January	Jan	1	1	2009
20090104	1/4/2009	1	Sunday	Sun	4	4	2	January	Jan	1	1	2009
20090105	1/5/2009	2	Monday	Mon	5	5	2	January	Jan	1	1	2009
20090106	1/6/2009	3	Tuesday	Tue	6	6	2	January	Jan	1	1	2009
20090107	1/7/2009	4	Wednesday	Wed	7	7	2	January	Jan	1	1	2009
20090108	1/8/2009	5	Thursday	Thu	8	8	2	January	Jan	1	1	2009
20090109	1/9/2009	6	Friday	Fri	9	9	2	January	Jan	1	1	2009
20090110	1/10/2009	7	Saturday	Sat	10	10	2	January	Jan	1	1	2009
20090111	1/11/2009	1	Sunday	Sun	11	11	3	January	Jan	1	1	2009
20090112	1/12/2009	2	Monday	Mon	12	12	3	January	Jan	1	1	2009
20090113	1/13/2009	3	Tuesday	Tue	13	13	3	January	Jan	1	1	2009
20090114	1/14/2009	4	Wednesday	Wed	14	14	3	January	Jan	1	1	2009
20090115	1/15/2009	5	Thursday	Thu	15	15	3	January	Jan	1	1	2009
20090116	1/16/2009	6	Friday	Fri	16	16	3	January	Jan	1	1	2009
20090117	1/17/2009	7	Saturday	Sat	17	17	3	January	Jan	1	1	2009
20090118	1/18/2009	1	Sunday	Sun	18	18	4	January	Jan	1	1	2009
20090119	1/19/2009	2	Monday	Mon	19	19	4	January	Jan	1	1	2009
20090120	1/20/2009	3	Tuesday	Tue	20	20	4	January	Jan	1	1	2009
20090121	1/21/2009	4	Wednesday	Wed	21	21	4	January	Jan	1	1	2009
20090122	1/22/2009	5	Thursday	Thu	22	22	4	January	Jan	1	1	2009
20090123	1/23/2009	6	Friday	Fri	23	23	4	January	Jan	1	1	2009
20090124	1/24/2009	7	Saturday	Sat	24	24	4	January	Jan	1	1	2009
20090125	1/25/2009	1	Sunday	Sun	25	25	5	January	Jan	1	1	2009
20090126	1/26/2009	2	Monday	Mon	26	26	5	January	Jan	1	1	2009
20090127	1/27/2009	3	Tuesday	Tue	27	27	5	January	Jan	1	1	2009
20090128	1/28/2009	4	Wednesday	Wed	28	28	5	January	Jan	1	1	2009
20090129	1/29/2009	5	Thursday	Thu	29	29	5	January	Jan	1	1	2009
20090130	1/30/2009	6	Friday	Fri	30	30	5	January	Jan	1	1	2009
20090131	1/31/2009	7	Saturday	Sat	31	31	5	January	Jan	1	1	2009
20090201	2/1/2009	1	Sunday	Sun	1	32	6	February	Feb	2	1	2009
20090202	2/2/2009	2	Monday	Mon	2	33	6	February	Feb	2	1	2009
20090203	2/3/2009	3	Tuesday	Tue	3	34	6	February	Feb	2	1	2009
20090204	2/4/2009	4	Wednesday	Wed	4	35	6	February	Feb	2	1	2009
20090205	2/5/2009	5	Thursday	Thu	5	36	6	February	Feb	2	1	2009
20090206	2/6/2009	6	Friday	Fri	6	37	6	February	Feb	2	1	2009
20090207	2/7/2009	7	Saturday	Sat	7	38	6	February	Feb	2	1	2009
20090208	2/8/2009	1	Sunday	Sun	8	39	7	February	Feb	2	1	2009
20090209	2/9/2009	2	Monday	Mon	9	40	7	February	Feb	2	1	2009
20090210	2/10/2009	3	Tuesday	Tue	10	41	7	February	Feb	2	1	2009
20090211	2/11/2009	4	Wednesday	Wed	11	42	7	February	Feb	2	1	2009
20090212	2/12/2009	5	Thursday	Thu	12	43	7	February	Feb	2	1	2009
20090213	2/13/2009	6	Friday	Fri	13	44	7	February	Feb	2	1	2009
20090214	2/14/2009	7	Saturday	Sat	14	45	7	February	Feb	2	1	2009
20090215	2/15/2009	1	Sunday	Sun	15	46	8	February	Feb	2	1	2009
20090216	2/16/2009	2	Monday	Mon	16	47	8	February	Feb	2	1	2009
20090217	2/17/2009	3	Tuesday	Tue	17	48	8	February	Feb	2	1	2009
20090218	2/18/2009	4	Wednesday	Wed	18	49	8	February	Feb	2	1	2009
20090219	2/19/2009	5	Thursday	Thu	19	50	8	February	Feb	2	1	2009
20090220	2/20/2009	6	Friday	Fri	20	51	8	February	Feb	2	1	2009
20090221	2/21/2009	7	Saturday	Sat	21	52	8	February	Feb	2	1	2009
20090222	2/22/2009	1	Sunday	Sun	22	53	9	February	Feb	2	1	2009
20090223	2/23/2009	2	Monday	Mon	23	54	9	February	Feb	2	1	2009
20090224	2/24/2009	3	Tuesday	Tue	24	55	9	February	Feb	2	1	2009
20090225	2/25/2009	4	Wednesday	Wed	25	56	9	February	Feb	2	1	2009
20090226	2/26/2009	5	Thursday	Thu	26	57	9	February	Feb	2	1	2009
20090227	2/27/2009	6	Friday	Fri	27	58	9	February	Feb	2	1	2009
20090228	2/28/2009	7	Saturday	Sat	28	59	9	February	Feb	2	1	2009
20090301	3/1/2009	1	Sunday	Sun	1	60	10	March	Mar	3	1	2009
20090302	3/2/2009	2	Monday	Mon	2	61	10	March	Mar	3	1	2009
20090303	3/3/2009	3	Tuesday	Tue	3	62	10	March	Mar	3	1	2009
20090304	3/4/2009	4	Wednesday	Wed	4	63	10	March	Mar	3	1	2009
20090305	3/5/2009	5	Thursday	Thu	5	64	10	March	Mar	3	1	2009
20090306	3/6/2009	6	Friday	Fri	6	65	10	March	Mar	3	1	2009
20090307	3/7/2009	7	Saturday	Sat	7	66	10	March	Mar	3	1	2009
20090308	3/8/2009	1	Sunday	Sun	8	67	11	March	Mar	3	1	2009
20090309	3/9/2009	2	Monday	Mon	9	68	11	March	Mar	3	1	2009
20090310	3/10/2009	3	Tuesday	Tue	10	69	11	March	Mar	3	1	2009
20090311	3/11/2009	4	Wednesday	Wed	11	70	11	March	Mar	3	1	2009
20090312	3/12/2009	5	Thursday	Thu	12	71	11	March	Mar	3	1	2009
20090313	3/13/2009	6	Friday	Fri	13	72	11	March	Mar	3	1	2009
20090314	3/14/2009	7	Saturday	Sat	14	73	11	March	Mar	3	1	2009
20090315	3/15/2009	1	Sunday	Sun	15	74	12	March	Mar	3	1	2009
20090316	3/16/2009	2	Monday	Mon	16	75	12	March	Mar	3	1	2009
20090317	3/17/2009	3	Tuesday	Tue	17	76	12	March	Mar	3	1	2009
20090318	3/18/2009	4	Wednesday	Wed	18	77	12	March	Mar	3	1	2009
20090319	3/19/2009	5	Thursday	Thu	19	78	12	March	Mar	3	1	2009
20090320	3/20/2009	6	Friday	Fri	20	79	12	March	Mar	3	1	2009
20090321	3/21/2009	7	Saturday	Sat	21	80	12	March	Mar	3	1	2009
20090322	3/22/2009	1	Sunday	Sun	22	81	13	March	Mar	3	1	2009
20090323	3/23/2009	2	Monday	Mon	23	82	13	March	Mar	3	1	2009
20090324	3/24/2009	3	Tuesday	Tue	24	83	13	March	Mar	3	1	2009
20090325	3/25/2009	4	Wednesday	Wed	25	84	13	March	Mar	3	1	2009
20090326	3/26/2009	5	Thursday	Thu	26	85	13	March	Mar	3	1	2009
20090327	3/27/2009	6	Friday	Fri	27	86	13	March	Mar	3	1	2009
20090328	3/28/2009	7	Saturday	Sat	28	87	13	March	Mar	3	1	2009
20090329	3/29/2009	1	Sunday	Sun	29	88	14	March	Mar	3	1	2009
20090330	3/30/2009	2	Monday	Mon	30	89	14	March	Mar	3	1	2009
20090331	3/31/2009	3	Tuesday	Tue	31	90	14	March	Mar	3	1	2009
20090401	4/1/2009	4	Wednesday	Wed	1	91	14	April	Apr	4	2	2009
20090402	4/2/2009	5	Thursday	Thu	2	92	14	April	Apr	4	2	2009
20090403	4/3/2009	6	Friday	Fri	3	93	14	April	Apr	4	2	2009
20090404	4/4/2009	7	Saturday	Sat	4	94	14	April	Apr	4	2	2009
20090405	4/5/2009	1	Sunday	Sun	5	95	15	April	Apr	4	2	2009
20090406	4/6/2009	2	Monday	Mon	6	96	15	April	Apr	4	2	2009
20090407	4/7/2009	3	Tuesday	Tue	7	97	15	April	Apr	4	2	2009
20090408	4/8/2009	4	Wednesday	Wed	8	98	15	April	Apr	4	2	2009
20090409	4/9/2009	5	Thursday	Thu	9	99	15	April	Apr	4	2	2009
20090410	4/10/2009	6	Friday	Fri	10	100	15	April	Apr	4	2	2009
20090411	4/11/2009	7	Saturday	Sat	11	101	15	April	Apr	4	2	2009
20090412	4/12/2009	1	Sunday	Sun	12	102	16	April	Apr	4	2	2009
20090413	4/13/2009	2	Monday	Mon	13	103	16	April	Apr	4	2	2009
20090414	4/14/2009	3	Tuesday	Tue	14	104	16	April	Apr	4	2	2009
20090415	4/15/2009	4	Wednesday	Wed	15	105	16	April	Apr	4	2	2009
20090416	4/16/2009	5	Thursday	Thu	16	106	16	April	Apr	4	2	2009
20090417	4/17/2009	6	Friday	Fri	17	107	16	April	Apr	4	2	2009
20090418	4/18/2009	7	Saturday	Sat	18	108	16	April	Apr	4	2	2009
20090419	4/19/2009	1	Sunday	Sun	19	109	17	April	Apr	4	2	2009
20090420	4/20/2009	2	Monday	Mon	20	110	17	April	Apr	4	2	2009
20090421	4/21/2009	3	Tuesday	Tue	21	111	17	April	Apr	4	2	2009
20090422	4/22/2009	4	Wednesday	Wed	22	112	17	April	Apr	4	2	2009
20090423	4/23/2009	5	Thursday	Thu	23	113	17	April	Apr	4	2	2009
20090424	4/24/2009	6	Friday	Fri	24	114	17	April	Apr	4	2	2009
20090425	4/25/2009	7	Saturday	Sat	25	115	17	April	Apr	4	2	2009
